,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
3125,6,4,7,4,1,False
3126,4,5,6,5,1,False
3127,14,22,60,52,13,False
3130,4,4,5,4,1,False
3131,4,3,5,3,1,False
3133,6,7,15,10,3,False
3134,4,3,4,3,1,False
3135,14,5,23,8,1,False
3136,7,5,12,7,3,False
3137,10,10,37,29,11,False
3138,8,11,15,14,7,False
3139,10,14,30,21,3,False
3140,12,10,17,12,7,False
3141,11,10,20,18,5,False
3142,9,16,37,32,5,False
3143,6,3,9,5,3,False
3144,6,13,16,15,3,False
3145,0,0,0,0,1,False
3146,9,7,18,8,3,False
3147,10,10,25,12,3,False
3148,4,5,11,10,1,False
3149,5,2,6,3,3,False
3150,14,29,78,65,3,False
3151,13,23,45,33,3,False
3153,3,3,5,3,1,False
3154,4,8,9,8,1,False
3155,6,5,13,6,3,False
3156,13,17,34,26,5,False
3157,21,36,69,50,7,False
3158,9,13,19,14,1,False
3159,6,7,29,24,9,False
3160,0,0,0,0,3,False
3161,6,10,13,10,3,False
3162,5,3,7,3,3,False
3164,4,11,16,11,1,False
3165,4,9,12,9,1,False
3167,4,12,17,12,1,False
3168,4,10,13,10,1,False
3169,4,3,6,3,1,False
3170,7,3,9,5,3,False
3171,6,7,14,10,5,False
3172,5,5,8,6,1,False
3173,16,15,48,27,3,False
3176,9,5,14,14,5,False
3178,4,8,23,21,1,False
3180,7,7,11,8,1,False
3183,6,6,13,7,1,False
3184,4,3,6,4,3,False
3185,0,0,0,0,3,False
3187,15,23,46,29,9,False
3188,14,24,49,36,15,False
3189,15,18,39,21,15,False
3190,11,32,48,40,3,False
3191,12,29,48,41,5,False
3192,7,7,18,9,3,False
3193,27,82,361,234,51,False
3194,15,16,59,29,17,False
3195,13,14,51,28,15,False
3196,23,54,349,191,87,False
3197,13,19,42,26,9,False
3198,26,48,241,142,33,False
3199,30,62,421,316,77,False
3200,22,15,65,38,17,False
3201,18,24,143,81,15,False
3202,12,11,42,23,13,False
3203,14,15,60,30,17,False
3204,11,8,19,10,9,False
3205,8,14,53,39,1,False
3206,9,11,20,13,3,False
3207,9,6,15,7,1,False
3208,4,4,5,4,1,False
3210,8,6,11,6,1,False
3212,12,8,19,11,9,False
3214,6,8,13,11,1,False
3219,15,8,23,18,7,False
3220,23,22,125,99,31,False
3221,23,21,104,78,25,False
3222,0,0,0,0,29,False
3223,0,0,0,0,109,False
3224,16,15,34,19,5,False
3225,13,28,71,57,15,False
3226,13,28,67,54,13,False
3227,16,10,59,33,5,False
3228,11,8,31,13,1,False
3229,13,9,28,18,5,False
3230,12,18,34,23,3,False
3231,21,24,258,110,14,False
3232,5,7,11,8,1,False
3233,17,34,132,112,7,False
3234,8,11,20,16,3,False
3235,13,21,60,52,11,False
3236,11,10,16,15,1,False
3237,10,14,24,17,5,False
3238,17,19,47,34,9,False
3239,7,4,10,5,1,False
3240,15,15,68,36,11,False
3241,18,25,88,64,23,False
3242,12,22,72,46,7,False
3243,11,5,24,9,5,False
3244,9,3,11,3,1,False
3245,9,3,14,3,1,False
3246,22,31,119,91,25,False
3247,8,4,11,6,5,False
3248,23,30,100,76,17,False
3249,8,3,12,3,1,False
3250,12,9,23,13,5,False
3251,28,29,139,91,39,False
3252,12,15,52,36,7,False
3253,16,19,48,34,9,False
3254,10,6,17,8,5,False
3255,7,5,9,5,1,False
3256,18,20,63,46,9,False
3257,0,0,0,0,13,False
3258,21,31,72,61,13,False
3259,34,73,354,213,60,False
3260,0,0,0,0,5,False
3263,0,0,0,0,29,False
3264,0,0,0,0,7,False
3265,0,0,0,0,11,False
3266,0,0,0,0,4,False
3267,0,0,0,0,11,False
3268,14,18,58,50,15,False
3270,4,5,7,6,1,False
3271,19,23,102,82,7,False
3272,16,25,90,62,19,False
3273,25,45,143,115,17,False
3274,26,29,240,130,25,False
3275,17,22,52,49,13,False
3276,15,25,74,44,13,False
3277,15,11,35,27,5,False
3278,16,29,94,84,21,False
3279,23,69,253,213,35,False
3280,0,0,0,0,3,False
3281,0,0,0,0,5,False
3283,22,12,67,43,21,False
3284,14,42,168,112,19,False
3285,21,34,238,159,61,False
3286,23,31,179,133,41,False
3287,22,25,108,71,25,False
3288,17,21,52,44,9,False
3289,19,21,59,44,11,False
3290,18,22,54,46,11,False
3291,21,47,104,90,11,False
3292,12,34,87,76,9,False
3293,12,27,71,60,9,False
3294,7,4,7,4,1,False
3295,14,11,39,19,7,False
3296,20,47,196,160,29,False
3297,13,21,42,36,3,False
3299,12,26,83,67,7,False
3301,9,23,59,46,3,False
3302,16,21,63,42,9,False
3303,16,21,64,42,9,False
3304,21,56,271,182,59,False
3305,15,27,133,89,23,False
3306,6,5,8,5,3,False
3308,20,12,230,160,51,False
3309,4,4,6,4,1,False
3311,8,4,14,6,3,False
3314,10,6,19,10,3,False
3315,23,56,186,142,13,False
3316,23,52,174,130,15,False
3317,19,26,106,74,19,False
3318,12,18,47,34,7,False
3319,0,0,0,0,6,False
3320,0,0,0,0,7,False
3321,18,27,63,28,12,False
3322,0,0,0,0,5,False
3323,0,0,0,0,15,False
3324,14,16,43,34,3,False
3325,7,13,22,19,1,False
3326,16,7,19,12,5,False
3329,0,0,0,0,7,False
3330,9,9,21,13,3,False
3331,6,8,17,11,1,False
3332,6,8,17,11,1,False
3335,0,0,0,0,9,False
3336,12,27,82,65,11,False
3337,7,7,11,7,1,False
3338,12,26,128,99,13,False
3340,16,14,37,24,9,False
3341,9,6,12,7,1,False
3342,6,4,7,4,1,False
3343,7,7,16,9,5,False
3344,13,11,36,26,5,False
3345,13,11,40,37,7,False
3346,10,8,41,22,3,False
3347,15,10,52,34,13,False
3348,13,22,109,74,9,False
3349,26,46,207,146,27,False
3350,9,4,18,8,3,False
3351,10,21,62,51,17,False
3352,9,13,35,27,9,False
3353,15,24,66,57,9,False
3354,13,12,49,36,7,False
3355,10,7,25,18,3,False
3356,7,6,13,13,3,False
3357,13,6,30,14,3,False
3358,0,0,0,0,5,False
3359,15,21,91,69,5,False
3360,9,6,14,8,1,False
3361,13,11,36,25,7,False
3362,14,8,42,28,13,False
3363,0,0,0,0,7,False
3364,14,23,56,42,3,False
3365,9,7,32,17,1,False
3366,0,0,0,0,3,False
3367,17,10,39,20,3,False
3368,9,12,61,37,1,False
3369,6,4,7,4,1,False
3370,7,12,20,16,1,False
3371,13,19,45,27,7,False
3372,7,7,33,18,1,False
3373,15,22,82,49,5,False
3374,19,17,61,49,7,False
3375,13,11,35,25,5,False
3376,8,5,24,14,3,False
3377,7,11,20,16,1,False
3379,13,7,25,13,5,False
3380,16,12,53,35,3,False
3381,14,13,30,20,3,False
3382,10,6,17,7,1,False
3383,10,8,55,30,3,False
3384,0,0,0,0,11,False
3385,0,0,0,0,13,False
3386,10,26,74,59,1,False
3387,19,15,54,29,5,False
3388,11,10,21,13,3,False
3389,17,14,53,27,9,False
3392,13,13,33,17,7,False
3393,11,8,26,11,5,False
3394,12,7,54,26,5,False
3395,28,26,386,205,73,False
3396,0,0,0,0,21,False
3397,0,0,0,0,19,False
3398,0,0,0,0,23,False
3399,25,23,68,34,21,False
3400,0,0,0,0,9,False
3401,17,29,97,74,15,False
3402,12,13,28,23,9,False
3403,24,40,169,114,27,False
3404,13,15,37,28,9,False
3405,4,3,7,5,1,False
3406,17,12,40,19,11,False
3407,11,5,13,11,3,False
3409,14,15,38,29,9,False
3410,0,0,0,0,5,False
3411,17,7,55,33,13,False
3416,16,28,177,88,3,False
3417,10,10,29,17,1,False
3418,0,0,0,0,11,False
3419,4,4,7,6,1,False
3420,20,47,162,150,15,False
3421,8,18,52,45,1,False
3422,15,13,60,42,5,False
3423,6,9,12,10,1,False
3424,0,0,0,0,9,False
3425,9,21,44,31,1,False
3426,0,0,0,0,59,False
3428,0,0,0,0,11,False
3429,0,0,0,0,5,False
3430,10,13,45,22,1,False
3431,10,9,18,9,1,False
3432,14,16,37,21,5,False
3433,9,10,20,11,1,False
3434,15,138,396,386,13,False
3435,23,23,96,79,11,False
3436,16,18,67,64,11,False
3437,16,10,31,14,3,False
3438,21,35,158,89,19,False
3439,11,12,22,16,3,False
3440,7,14,20,16,1,False
3441,9,9,21,13,1,False
3442,5,22,48,47,1,False
3443,8,15,21,16,3,False
3444,14,19,39,31,7,False
3445,19,38,93,87,9,False
3446,10,23,36,34,3,False
3447,12,69,183,169,11,False
3448,14,56,101,107,3,False
3449,7,40,150,140,1,False
3450,7,16,23,19,1,False
3451,23,115,691,589,17,False
3452,11,35,189,144,1,False
3453,10,41,77,75,1,False
3454,11,47,93,88,3,False
3455,19,67,208,170,7,False
3456,7,14,20,18,3,False
3457,10,29,73,51,1,False
3458,34,94,556,353,51,False
3459,11,28,364,201,1,False
3460,11,28,364,201,1,False
3461,15,8,52,29,9,False
3463,25,165,1269,1103,57,False
3464,7,20,28,24,1,False
3465,17,97,563,491,31,False
3466,7,17,25,21,1,False
3467,7,15,21,20,3,False
3468,12,50,158,152,5,False
3469,20,108,742,554,17,False
3470,15,17,48,30,3,False
3472,23,165,1072,1005,25,False
3473,16,24,98,65,3,False
3474,16,14,42,23,7,False
3475,20,65,227,183,5,False
3476,11,54,118,118,1,False
3477,17,42,154,125,5,False
3478,10,47,104,104,1,False
3479,11,87,331,262,1,False
3480,12,12,31,26,9,False
3481,21,64,231,200,11,False
3482,11,28,54,46,1,False
3483,11,68,132,113,1,False
3484,14,70,183,155,9,False
3485,17,47,101,96,5,False
3486,15,67,133,132,5,False
3487,17,139,1050,883,13,False
3488,14,126,445,376,15,False
3489,11,11,33,21,3,False
3490,21,22,68,44,17,False
3491,6,30,56,52,1,False
3492,13,45,130,104,3,False
3493,14,46,169,131,5,False
3494,12,8,18,9,3,False
3495,25,147,868,725,47,False
3496,25,159,1320,1125,55,False
3497,23,83,499,425,37,False
3498,22,43,109,83,23,False
3499,11,25,112,99,13,False
3500,12,23,38,35,3,False
3501,10,50,266,234,7,False
3502,19,34,88,85,9,False
3503,12,56,256,212,1,False
3505,0,0,0,0,5,False
3506,14,10,47,31,13,False
3507,11,26,77,56,3,False
3508,21,34,272,177,95,False
3509,9,6,18,9,5,False
3510,33,49,144,100,23,False
3511,21,43,101,79,17,False
3512,17,58,122,103,11,False
3513,18,47,234,160,11,False
3514,10,22,54,52,9,False
3515,7,54,193,160,33,False
3516,20,88,492,352,27,False
3517,22,53,254,208,17,False
3518,6,5,9,8,3,False
3519,25,37,130,99,21,False
3520,9,51,84,80,1,False
3522,11,11,27,21,5,False
3523,0,0,0,0,11,False
3524,11,38,91,89,5,False
3525,17,13,53,28,7,False
3526,10,26,57,50,7,False
3527,17,34,122,78,5,False
3528,11,29,52,49,3,False
3529,21,168,1010,912,31,False
3530,0,0,0,0,1,False
3531,13,94,349,282,1,False
3532,18,41,103,97,9,False
3533,15,42,125,104,11,False
3534,24,81,230,194,29,False
3535,0,0,0,0,7,False
3536,11,43,141,117,5,False
3537,12,25,43,39,3,False
3538,13,102,752,579,3,False
3539,13,88,349,283,3,False
3540,10,12,20,17,3,False
3541,12,33,169,120,3,False
3542,10,23,50,36,1,False
3543,8,7,10,8,1,False
3544,0,0,0,0,1,False
3545,20,34,142,98,9,False
3546,17,54,214,182,9,False
3547,13,18,36,31,5,False
3548,0,0,0,0,9,False
3549,0,0,0,0,25,False
3551,15,41,176,122,7,False
3552,17,25,134,111,23,False
3553,18,25,64,49,13,False
3554,7,14,20,18,3,False
3555,7,18,26,23,1,False
3556,5,12,16,14,1,False
3557,7,22,44,37,3,False
3558,8,50,114,109,1,False
3559,8,53,119,114,1,False
3560,8,60,141,133,1,False
3561,8,40,77,73,1,False
3562,14,20,79,57,5,False
3564,20,54,157,134,7,False
3565,21,72,323,272,21,False
3566,11,77,193,188,1,False
3567,13,33,85,70,1,False
3568,14,88,664,553,1,False
3569,10,10,14,11,3,False
3570,15,33,73,69,9,False
3571,13,25,48,43,5,False
3572,22,84,480,434,15,False
3573,23,76,423,343,45,False
3574,26,23,108,71,27,False
3575,13,14,21,19,5,False
3576,10,21,34,32,3,False
3577,9,36,67,66,1,False
3579,0,0,0,0,5,False
3581,11,23,71,54,3,False
3582,0,0,0,0,1,False
3583,9,55,135,127,3,False
3584,7,21,26,24,3,False
3585,11,22,39,32,1,False
3586,7,15,22,18,1,False
3588,15,56,179,112,5,False
3589,12,103,302,284,1,False
3590,8,12,15,12,1,False
3591,16,43,143,131,13,False
3592,13,84,426,325,1,False
3593,11,35,66,55,1,False
3594,17,10,77,45,19,False
3595,16,27,90,63,11,False
3596,18,16,133,63,17,False
3597,14,14,45,38,5,False
3598,0,0,0,0,1,False
3600,0,0,0,0,3,False
3602,0,0,0,0,9,False
3604,8,7,15,11,3,False
3605,0,0,0,0,1,False
3606,7,7,15,10,1,False
3608,0,0,0,0,3,False
3609,7,3,9,5,1,False
3610,20,31,577,492,89,False
3611,0,0,0,0,5,False
3612,27,54,206,125,14,False
3613,12,23,84,46,1,False
3614,21,76,323,186,7,False
3615,16,76,432,273,29,False
3616,5,0,13,0,1,False
3617,19,98,509,290,9,False
3618,17,37,136,79,5,False
3619,12,28,66,45,1,False
3620,22,121,504,318,15,False
3621,20,89,298,207,7,False
3622,30,81,243,170,19,False
3623,0,0,0,0,7,False
3624,20,76,506,239,9,False
3625,11,23,62,46,1,False
3626,14,37,94,60,1,False
3627,15,42,113,72,3,False
3628,20,51,268,138,7,False
3629,20,53,289,146,7,False
3630,20,61,229,145,9,False
3631,23,139,662,401,15,False
3632,22,84,436,282,11,False
3633,16,79,251,154,1,False
3634,0,0,0,0,11,False
3635,0,0,0,0,5,False
3636,17,45,291,130,5,False
3637,14,42,112,69,1,False
3638,4,8,15,14,1,False
3639,0,0,0,0,5,False
3640,18,55,165,107,7,False
3641,16,55,148,95,3,False
3642,13,37,106,64,1,False
3643,13,29,72,48,1,False
3645,0,0,0,0,1,False
3649,0,0,0,0,5,False
3650,11,10,24,15,3,False
3651,10,9,31,14,1,False
3652,6,6,19,12,3,False
3653,0,0,0,0,19,False
3655,6,13,16,24,3,False
3656,4,7,12,11,1,False
3657,6,11,14,15,1,False
3658,8,11,27,29,1,False
3659,17,32,150,113,9,False
3660,11,16,33,23,1,False
3661,9,20,93,94,3,False
3662,18,31,119,107,11,False
3663,9,13,35,28,3,False
3664,13,10,51,37,3,False
3665,12,12,28,21,3,False
3666,6,9,13,10,1,False
3667,8,18,184,186,1,False
3668,14,22,52,36,5,False
3669,9,31,51,52,1,False
3670,18,20,47,36,5,False
3672,0,0,0,0,17,False
3673,3,3,4,3,1,False
3675,8,3,10,4,1,False
3682,11,18,29,24,5,False
3685,14,19,55,34,1,False
3686,10,9,20,15,3,False
3687,11,6,16,7,1,False
3688,17,27,87,53,15,False
3689,10,9,15,10,1,False
3690,12,12,26,20,7,False
3691,9,15,31,21,1,False
3692,8,6,13,8,1,False
3693,10,10,20,16,3,False
3694,0,0,0,0,5,False
3696,0,0,0,0,5,False
3697,17,22,94,58,9,False
3698,18,26,96,53,5,False
3701,0,0,0,0,5,False
3702,0,0,0,0,5,False
3704,0,0,0,0,7,False
3705,9,10,26,16,1,False
3706,4,6,13,12,1,False
3707,3,20,21,20,1,False
3708,8,6,23,14,9,False
3709,12,8,57,44,23,False
3710,11,13,61,28,1,False
3711,16,15,49,27,3,False
3712,7,4,9,5,1,False
3714,5,12,30,59,1,False
3715,0,0,0,0,3,False
3716,11,14,35,19,1,False
3717,11,13,37,19,1,False
3718,0,0,0,0,19,False
3721,8,7,12,7,1,False
3722,0,0,0,0,5,False
3723,11,11,30,19,5,False
3724,16,18,43,26,7,False
3725,5,5,8,6,1,False
3727,11,10,29,16,1,False
3728,19,21,78,42,8,False
3732,6,3,8,5,3,False
3733,19,36,105,79,11,False
3734,11,9,25,13,1,False
3735,12,32,85,50,5,False
3736,5,3,5,3,1,False
3737,12,12,26,15,5,False
3738,0,0,0,0,11,False
3739,20,37,110,86,21,False
3744,6,7,20,13,1,False
3745,10,6,13,6,1,False
3746,22,22,103,62,17,False
3747,16,29,84,54,15,False
3748,17,37,114,75,17,False
3749,13,15,38,24,3,False
3750,10,11,19,15,1,False
3751,5,5,8,6,1,False
3752,9,8,14,9,1,False
3753,12,20,46,30,3,False
3754,19,17,80,45,7,False
3755,14,19,72,47,7,False
3756,18,17,61,37,9,False
3757,17,20,96,51,9,False
3758,17,21,102,54,9,False
3759,10,8,52,27,1,False
3761,0,0,0,0,3,False
3762,12,13,40,25,5,False
3764,11,14,53,27,1,False
3766,10,8,28,15,1,False
3767,11,7,15,8,1,False
3768,0,0,0,0,5,False
3773,14,15,43,25,1,False
3774,18,17,73,38,5,False
3775,18,23,84,46,5,False
3776,18,20,82,44,5,False
3777,17,23,85,47,7,False
3778,18,18,102,61,11,False
3779,18,17,63,38,9,False
3787,10,7,17,9,1,False
3788,0,0,0,0,3,False
3789,9,7,20,12,9,False
3791,15,13,42,25,7,False
3793,18,17,78,45,7,False
3794,0,0,0,0,1,False
3796,8,11,18,14,5,False
3797,4,1,5,3,1,False
3798,4,4,7,4,1,False
3799,10,15,139,54,1,False
3800,10,30,270,126,1,False
3801,9,2,12,4,1,False
3802,9,2,12,4,1,False
3804,5,8,15,11,3,False
3806,7,5,11,8,3,False
3809,8,7,15,10,5,False
3810,16,14,62,41,5,False
3811,7,9,11,9,1,False
3812,7,14,32,31,1,False
3813,9,10,21,13,5,False
3814,9,21,58,40,21,False
3815,12,9,30,15,11,False
3816,24,45,118,81,19,False
3818,10,11,25,15,7,False
3820,4,3,4,3,1,False
3822,9,15,26,24,3,False
3824,10,19,28,23,5,False
3825,14,20,94,78,9,False
3826,21,39,196,124,49,False
3828,0,0,0,0,33,False
3829,10,9,55,32,5,False
3830,11,10,23,17,5,False
3831,15,16,97,69,13,False
3832,20,25,95,59,25,False
3833,12,12,26,15,5,False
3834,7,4,9,6,1,False
3835,14,11,33,20,3,False
3836,0,0,0,0,15,False
3837,10,3,14,7,5,False
3839,12,8,20,16,5,False
3840,1,0,1,0,1,False
3841,24,39,112,79,15,False
3843,6,6,37,22,1,False
3844,17,18,128,62,9,False
3845,28,30,234,151,25,False
3846,0,0,0,0,9,False
3847,9,10,12,12,3,False
3848,0,0,0,0,5,False
3849,15,8,24,12,7,False
3850,9,11,67,36,1,False
3851,21,103,373,266,33,False
3852,17,27,84,47,7,False
3853,15,11,36,24,7,False
3854,15,17,42,23,3,False
3855,8,5,9,8,3,False
3856,13,12,32,16,3,False
3857,19,15,79,58,17,False
3858,24,34,150,127,15,False
3859,24,34,149,126,15,False
3860,9,4,9,5,5,False
3861,7,6,39,25,3,False
3862,8,7,13,12,3,False
3863,22,21,83,39,21,False
3864,0,0,0,0,11,False
3865,12,16,51,39,5,False
3866,5,7,11,9,3,False
3867,10,22,46,36,3,False
3868,0,0,0,0,5,False
3869,0,0,0,0,7,False
3870,17,8,32,18,3,False
3871,14,6,24,16,7,False
3872,11,11,15,14,5,False
3873,14,8,60,27,7,False
3874,16,11,33,18,9,False
3875,14,14,54,31,9,False
3876,13,22,62,41,13,False
3878,10,18,36,29,3,False
3879,10,9,17,11,3,False
3880,15,8,32,16,5,False
3881,7,25,34,34,1,False
3882,23,35,128,95,31,False
3883,8,6,40,29,7,False
3884,17,7,37,15,5,False
3885,25,22,91,44,19,False
3886,26,31,224,160,47,False
3887,14,16,43,29,5,False
3888,26,28,162,103,25,False
3889,14,7,23,11,7,False
3890,13,20,47,32,3,False
3891,10,6,38,20,11,False
3892,15,22,52,37,5,False
3893,14,9,45,23,7,False
3894,17,21,54,37,7,False
3895,11,15,49,43,5,False
3896,22,20,83,52,17,False
3897,12,9,27,11,5,False
3898,12,11,32,23,5,False
3899,11,12,39,30,9,False
3900,10,5,28,19,9,False
3901,10,5,13,9,3,False
3902,13,7,49,31,11,False
3905,12,6,30,17,3,False
3906,4,4,7,6,1,False
3907,4,3,4,3,1,False
3909,9,18,29,28,3,False
3910,13,17,59,40,9,False
3911,5,9,12,10,1,False
3912,0,0,0,0,3,False
3913,8,4,12,4,1,False
3914,0,0,0,0,25,False
3915,6,4,8,5,1,False
3916,12,19,45,32,3,False
3917,7,4,18,10,1,False
3918,10,12,30,23,3,False
3920,0,0,0,0,11,False
3921,12,14,42,26,3,False
3922,0,0,0,0,3,False
3924,0,0,0,0,9,False
3925,8,5,13,5,1,False
3926,9,8,37,24,3,False
3927,0,0,0,0,33,False
3928,17,12,95,46,9,False
3930,12,15,36,28,5,False
3931,13,10,38,22,3,False
3932,4,3,5,4,1,False
3933,14,13,29,20,3,False
3934,8,11,26,18,1,False
3935,12,17,51,38,9,False
3936,13,22,50,43,5,False
3939,8,4,12,8,3,False
3940,4,4,7,6,1,False
3942,12,15,35,28,5,False
3943,12,7,41,27,9,False
3944,12,7,42,27,9,False
3945,10,6,31,21,9,False
3946,6,4,9,6,1,False
3947,12,9,38,26,9,False
3949,15,11,170,120,35,False
3951,3,2,3,2,1,False
3952,8,7,13,9,3,False
3953,15,18,61,50,11,False
3955,10,6,35,21,9,False
3958,15,25,106,92,17,False
3959,15,16,68,33,21,False
3960,6,5,8,8,3,False
3962,0,0,0,0,49,False
3963,24,59,351,240,29,False
3964,16,18,52,35,11,False
3965,10,15,41,28,13,False
3966,15,15,39,24,7,False
3967,10,10,22,16,7,False
3968,21,63,193,159,23,False
3969,12,13,30,22,9,False
3970,9,5,16,9,3,False
3971,24,36,153,103,37,False
3972,20,36,109,72,21,False
3973,12,13,39,18,9,False
3974,14,10,27,15,11,False
3975,10,19,33,29,7,False
3976,11,12,37,17,9,False
3977,22,32,196,150,29,False
3978,8,6,13,9,1,False
3981,11,17,34,28,3,False
3982,14,8,18,10,5,False
3983,5,9,11,11,1,False
3984,8,16,58,59,9,False
3985,8,15,59,60,9,False
3986,10,15,33,25,9,False
3987,14,17,54,37,19,False
3988,8,16,58,59,9,False
3989,8,16,53,52,5,False
3990,5,5,17,12,1,False
3991,4,7,9,8,1,False
3996,8,5,11,7,1,False
4000,19,20,61,36,7,False
4001,19,20,51,31,7,False
4002,16,33,146,124,3,False
4003,22,43,215,150,13,False
4004,15,9,23,13,7,False
4007,7,4,10,4,3,False
4009,13,22,40,35,7,False
4010,24,40,126,83,18,False
4011,7,7,14,10,3,False
4012,15,15,38,25,7,False
4013,10,18,33,30,7,False
4014,6,5,8,5,1,False
4015,10,6,11,8,5,False
4016,6,4,7,5,3,False
4017,12,22,50,39,5,False
4018,8,6,15,8,5,False
4019,20,25,91,73,31,False
4020,9,5,24,15,15,False
4021,21,27,102,76,33,False
4022,5,12,20,19,1,False
4023,21,26,131,81,19,False
4024,19,34,142,93,27,False
4025,8,8,13,11,3,False
4026,20,26,67,42,8,False
4030,12,19,45,40,7,False
4031,4,7,11,10,1,False
4032,6,5,8,7,1,False
4034,7,7,21,17,7,False
4035,11,24,43,37,5,False
4036,19,50,362,261,5,False
4038,10,16,31,29,7,False
4039,10,17,36,34,7,False
4040,10,16,31,29,7,False
4041,10,18,38,35,9,False
4042,19,29,131,78,11,False
4043,0,0,0,0,11,False
4044,10,14,31,23,3,False
4045,9,11,21,20,3,False
4046,14,13,40,15,7,False
4047,5,3,6,3,1,False
4049,10,15,82,44,31,False
4050,9,10,30,15,7,False
4052,9,14,39,24,13,False
4053,12,9,42,20,1,False
4054,9,4,16,6,1,False
4055,27,31,156,96,27,False
4056,3,4,5,4,1,False
4057,8,4,12,4,1,False
4058,12,6,27,10,3,False
4059,17,32,227,123,5,False
4061,10,21,38,36,1,False
4062,22,41,216,155,21,False
4064,15,29,86,58,11,False
4065,55,93,272,93,45,False
4066,6,6,8,7,3,False
4067,8,4,10,6,5,False
4068,38,39,121,86,35,False
4069,8,15,31,16,7,False
4070,7,10,19,11,5,False
4071,9,18,43,23,11,False
4072,11,8,22,12,7,False
4073,17,21,78,47,29,False
4074,16,21,340,257,17,False
4075,11,8,16,9,3,False
4076,6,5,8,6,3,False
4077,14,18,77,67,13,False
4080,7,14,19,15,3,False
4081,7,14,19,15,3,False
4082,17,30,83,59,9,False
4084,8,16,31,16,5,False
4085,11,32,82,44,17,False
4086,35,44,268,129,38,False
4087,13,15,58,45,4,False
4088,3,9,17,12,1,False
4089,8,30,66,42,11,False
4090,3,1,3,1,1,False
4091,26,44,379,262,57,False
4093,22,40,170,112,23,False
4096,28,81,804,491,89,False
4099,7,10,13,19,1,False
4100,14,9,28,18,7,False
4101,11,12,32,20,3,False
4104,20,30,96,59,11,False
4105,10,5,24,12,9,False
4106,6,9,10,11,3,False
4107,8,12,22,18,1,False
4108,16,17,58,40,7,False
4109,18,7,38,20,11,False
4110,15,15,41,27,5,False
4111,23,19,65,33,17,False
4112,16,24,79,54,7,False
4113,7,20,31,28,5,False
4114,7,14,25,20,5,False
4115,7,13,24,19,5,False
4116,8,6,19,11,7,False
4119,7,14,25,20,5,False
4120,7,13,24,19,5,False
4123,14,7,45,21,13,False
4124,20,24,207,121,41,False
4125,14,11,39,30,17,False
4126,13,10,26,19,13,False
4127,21,19,121,82,19,False
4128,12,7,18,12,9,False
4129,14,16,42,30,15,False
4130,15,12,37,22,21,False
4131,15,21,74,49,21,False
4132,21,19,152,101,21,False
4133,27,57,684,413,77,False
4134,13,28,53,47,5,False
4135,26,42,256,148,59,False
4136,9,6,18,11,3,False
4137,23,33,193,160,25,False
4138,12,29,129,108,21,False
4139,6,14,25,24,13,False
4140,12,9,21,16,5,False
4141,18,41,187,115,11,False
4142,9,9,22,13,1,False
4143,8,10,34,19,1,False
4144,12,25,61,52,17,False
4145,13,13,89,57,3,False
4146,15,26,148,107,1,False
4147,11,17,48,31,9,False
4148,21,32,175,102,11,False
4149,22,30,106,66,12,False
4150,17,47,361,211,11,False
4151,16,31,84,65,7,False
4152,20,27,195,138,11,False
4153,13,20,36,30,5,False
4154,16,18,51,30,3,False
4155,24,28,227,124,35,False
4156,5,9,10,9,1,False
4157,9,15,36,37,3,False
4158,12,16,94,93,5,False
4159,13,34,147,141,9,False
4160,26,40,599,470,27,False
4161,21,45,214,184,45,False
4162,12,21,173,139,15,False
4163,25,21,129,73,17,False
4164,14,23,150,91,15,False
4165,20,24,256,155,33,False
4166,9,8,26,15,5,False
4167,25,53,199,153,20,False
4168,18,24,129,101,19,False
4169,14,19,120,75,7,False
4170,10,7,13,11,3,False
4171,16,15,113,75,19,False
4172,13,83,865,719,9,False
4173,10,8,19,15,3,False
4174,10,16,32,27,1,False
4175,24,21,177,87,45,False
4176,5,10,21,20,1,False
4177,10,11,40,31,3,False
4179,25,24,198,96,51,False
4180,13,21,93,69,5,False
4182,23,44,162,125,11,False
4183,6,9,28,27,1,False
4184,22,35,226,166,29,False
4185,28,36,395,237,39,False
4186,23,23,128,72,15,False
4187,21,39,272,204,17,False
4188,19,16,63,48,20,False
4189,26,37,276,150,18,False
4190,4,4,9,4,3,False
4191,28,37,403,248,79,False
4192,10,21,89,77,11,False
4193,20,35,130,101,21,False
4194,9,15,25,20,1,False
4195,7,8,16,11,1,False
4196,17,31,96,65,9,False
4197,25,57,619,329,14,False
4198,10,22,49,40,1,False
